ID;Titre;Nom fichier;Type MIME;Largeur;Hauteur;Poids (Ko);Date upload;Alt;Legende;Description (extrait);Post parent ID;URL;Featured image de (post IDs);Utilise dans contenu (post IDs);Statut usage;Score Alt;Score Titre;Score Legende;Score Description;Score SEO /100;Verdict SEO;Action recommandee
1136;pourquoi-utiliser-wordpress-multisite-michaelkihl.fr;pourquoi-utiliser-wordpress-multisite-espace-membre.michaelkihl.fr_.jpg;image/jpeg;1080;1080;177;2020-11-07;Pourquoi utiliser Wordpress Multisite;Découvrez les bonnes raisons d'utiliser Wordpress Multisite. Vous saurez si cette fonctionnalité de Wordpress est faites pour vous.;Découvrez les bonnes raisons d'utiliser Wordpress Multisite. Vous saurez si cette fonctionnalité de Wordpress est faites pour vous.;933;https://schoolswp.com/wp-content/uploads/2020/11/pourquoi-utiliser-wordpress-multisite-espace-membre.michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1068;zoom-sur-divi-espace-membre.michaelkihl.fr-twitter;zoom-sur-divi-espace-membre.michaelkihl.fr_-2.jpg;image/jpeg;1024;512;107;2020-11-06;Zoom sur Divi;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;898;https://schoolswp.com/wp-content/uploads/2020/11/zoom-sur-divi-espace-membre.michaelkihl.fr_-2.jpg;;;Attache mais non utilise;25;25;25;20;95;Excellent;OK
1067;zoom-sur-divi-michaelkihl.fr-instagram;zoom-sur-divi-espace-membre.michaelkihl.fr_-1.jpg;image/jpeg;1080;1080;166;2020-11-06;Zoom sur Divi;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;898;https://schoolswp.com/wp-content/uploads/2020/11/zoom-sur-divi-espace-membre.michaelkihl.fr_-1.jpg;;;Attache mais non utilise;25;25;25;20;95;Excellent;OK
1066;zoom-sur-divi-michaelkihl.fr-blog;zoom-sur-divi-espace-membre.michaelkihl.fr_.jpg;image/jpeg;1200;627;96;2020-11-06;Zoom sur Divi;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;Tout ce que vous avez toujours voulu savoir sur Divi sans jamais oser le demander. On vous dit tout sur le plugin Wordpress DIVI.;0;https://schoolswp.com/wp-content/uploads/2020/11/zoom-sur-divi-espace-membre.michaelkihl.fr_.jpg;898;;Actif (featured image);25;25;25;20;95;Excellent;OK
1057;on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr-instagram;on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr_-1.jpg;image/jpeg;1080;1080;170;2020-11-03;On vous dit tout sur le plugin Elementor;Découvrez tout ce que vous devez savoir sur le plugin de création de pages Elementor. Tout ce que vous devez savoir sur ce plugin Wordpress.;Découvrez tout ce que vous devez savoir sur le plugin de création de pages Elementor. Tout ce que vous devez savoir sur ce plugin Wordpress.;895;https://schoolswp.com/wp-content/uploads/2020/11/on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr_-1.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1056;on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr-twitter;on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr_.jpg;image/jpeg;1024;512;108;2020-11-03;On vous dit tout sur le plugin Elementor;Découvrez tout ce que vous devez savoir sur le plugin de création de pages Elementor. Tout ce que vous devez savoir sur ce plugin Wordpress.;Découvrez tout ce que vous devez savoir sur le plugin de création de pages Elementor. Tout ce que vous devez savoir sur ce plugin Wordpress.;895;https://schoolswp.com/wp-content/uploads/2020/11/on-vous-dit-tout-sur-le-plugin-elementor-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1053;dropshipping-shopify-vs-wordpress-michaelkihl.fr;dropshipping-shopify-vs-wordpress-michaelkihl.fr_-1.jpg;image/jpeg;1024;512;112;2020-11-01;Dropshipping : Shopify vs WordPress;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout !;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout ;977;https://schoolswp.com/wp-content/uploads/2020/10/dropshipping-shopify-vs-wordpress-michaelkihl.fr_-1.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1052;dropshipping-shopify-vs-wordpress-michaelkihl.fr;dropshipping-shopify-vs-wordpress-michaelkihl.fr_.jpg;image/jpeg;1080;1080;174;2020-11-01;Dropshipping : Shopify vs WordPress;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout !;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout ;977;https://schoolswp.com/wp-content/uploads/2020/10/dropshipping-shopify-vs-wordpress-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1051;ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr-twitter;ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr_-1.jpg;image/jpeg;1024;512;127;2020-11-01;Ce qu’il faut savoir sur le référencement Google;Je vous donne quelques informations importantes sur le référencement Google. Découvrez ce qui est important pour optimiser votre positionnement dans Google.;Je vous donne quelques informations importantes sur le référencement Google. Découvrez ce qui est important pour optimiser votre positionnement dans G;995;https://schoolswp.com/wp-content/uploads/2020/11/ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr_-1.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1050;ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr-instagram;ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr_.jpg;image/jpeg;1080;1080;172;2020-11-01;Ce qu’il faut savoir sur le référencement Google;Je vous donne quelques informations importantes sur le référencement Google. Découvrez ce qui est important pour optimiser votre positionnement dans Google.;Je vous donne quelques informations importantes sur le référencement Google. Découvrez ce qui est important pour optimiser votre positionnement dans G;995;https://schoolswp.com/wp-content/uploads/2020/11/ce-quil-faut-savoir-sur-le-referencement-google-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1041;ce-quil-faut-savoir-sur-la-plateforme-5euros.com-michaelkihl.fr-blog;michaelkihl.fr-ce-quil-faut-savoir-sur-la-plateforme-5euros.com_.jpg;image/jpeg;1200;627;100;2020-10-31;ce qu'il faut savoir sur la plateforme 5euros.com;Ce qu’il faut savoir sur la plateforme 5euros.com;Ce qu’il faut savoir sur la plateforme 5euros.com;924;https://schoolswp.com/wp-content/uploads/2020/10/michaelkihl.fr-ce-quil-faut-savoir-sur-la-plateforme-5euros.com_.jpg;924;;Actif (featured image);30;25;25;15;95;Excellent;OK
1036;dropshipping-shopify-wordpress-michaelkihl.fr;dropshipping-shopify-wordpress-michaelkihl.jpg;image/jpeg;1200;627;103;2020-10-30;Dropshipping : Shopify vs WordPress;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout !;Vous souhaitez lancer une boutique dropshipping mais vous ne savez quelle plateforme sera la plus adaptée : WooCommerce ou Shopify ? On vous dit tout ;0;https://schoolswp.com/wp-content/uploads/2020/10/dropshipping-shopify-wordpress-michaelkihl.jpg;977;;Actif (featured image);30;25;25;20;100;Excellent;OK
1019;plugins-seo-wordpress-seopress-vs-yoast-michaelkihl.fr;plugins-seo-wordpress-seopress-vs-yoast-michaelkihl.fr_.jpg;image/jpeg;1200;627;142;2020-10-17;Plugins SEO WordPress : Seopress vs Yoast;Je compare pour vous deux plugins SEO Wordpress : Seopress et Yoast. Je vous dis tout sur deux plugins SEO WP remarquables.;Je compare pour vous deux plugins SEO Wordpress : Seopress et Yoast. Je vous dis tout sur deux plugins SEO WP remarquables.;983;https://schoolswp.com/wp-content/uploads/2020/10/plugins-seo-wordpress-seopress-vs-yoast-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1012;tout-ce-que-vous-devez-savoir-sur-buddyboss-michaelkihl.fr;tout-ce-que-vous-devez-savoir-sur-buddyboss-michaelkihl.fr_.jpg;image/jpeg;1200;627;133;2020-10-15;Tout ce que vous devez savoir sur BuddyBoss;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;738;https://schoolswp.com/wp-content/uploads/2020/09/tout-ce-que-vous-devez-savoir-sur-buddyboss-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
1010;quest-ce-que-le-plugin-divi-bodycommerce-michaelkihl.fr;quest-ce-que-le-plugin-divi-bodycommerce-michaelkihl.fr_.jpg;image/jpeg;1200;627;136;2020-10-15;Qu'est-ce que le plugin Divi BodyCommerce;Tout ce que vous avez besoin de savoir sur le plug-in Divi Bodycommerce. L'extension idéale pour modifier vos pages produit Woocommerce.;Tout ce que vous avez besoin de savoir sur le plug-in Divi Bodycommerce. L'extension idéale pour modifier vos pages produit Woocommerce.;755;https://schoolswp.com/wp-content/uploads/2020/09/quest-ce-que-le-plugin-divi-bodycommerce-michaelkihl.fr_.jpg;755;;Actif (featured image);30;25;25;20;100;Excellent;OK
1006;presentation-du-plugin-cartflows-michaelkihl.fr;presentation-du-plugin-cartflows-michaelkihl.fr_.jpg;image/jpeg;1200;627;124;2020-10-15;Présentation du plugin Cartflows;Présentation du plug-in CartfFows pour la création de tunnel de vente sur Wordpress;Présentation du plug-in CartfFows pour la création de tunnel de vente sur Wordpress;767;https://schoolswp.com/wp-content/uploads/2020/09/presentation-du-plugin-cartflows-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
975;combien-coute-cartflows-pro-michaelkihl.fr;cartflows-pro-tarif-michaelkihl.fr_.jpg;image/jpeg;730;920;181;2020-10-12;prix-cartflows-pro-michaelkihl.fr;combien coûte cartflows pro;tarif de CartFlows Pro;767;https://schoolswp.com/wp-content/uploads/2020/09/cartflows-pro-tarif-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;20;15;90;Excellent;OK
969;CartFlows Tunnel de vente optimisé étape par étape;exemple-dun-tunnel-ou-flux-de-vente-cartflows-michaelkihl.fr_.jpg;image/jpeg;1588;474;167;2020-10-12;Tunnel de vente CartFlows : trafic → site → paiement → upsell → page de remerciement;Tunnel typique créé avec CartFlows : du trafic vers le site, passage au checkout, proposition d’upsell et page finale “Thank You”.;Ce schéma illustre le flux de conversion en 5 étapes clés avec CartFlows : acquisition de trafic, affichage sur site, processus de paiement optimisé, ;767;https://schoolswp.com/wp-content/uploads/2020/09/exemple-dun-tunnel-ou-flux-de-vente-cartflows-michaelkihl.fr_.jpg;;767;Actif (dans contenu);30;25;25;20;100;Excellent;OK
968;controler-toutes-les-etapes-du-parcours-dachat;controler-toutes-les-etapes-du-parcours-dachat-michaelkihl.fr_.jpg;image/jpeg;1697;811;295;2020-10-12;étapes d'un flux cartflows wordpress;Contrôler toutes les étapes du parcours d'achat;back-end d'un tunnel de vente cartflows wordpress;767;https://schoolswp.com/wp-content/uploads/2020/09/controler-toutes-les-etapes-du-parcours-dachat-michaelkihl.fr_.jpg;;;Attache mais non utilise;30;25;25;15;95;Excellent;OK
965;buddyboss-tout-ce-que-vous-devez-savoir-sur-ce-plugin-michaelkihl.fr;espace-membre.michaelkihl.fr-tout-ce-que-vous-devez-savoir-sur-buddyboss.jpg;image/jpeg;1080;1080;169;2020-10-10;Tout ce que vous devez savoir sur BuddyBoss;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;738;https://schoolswp.com/wp-content/uploads/2020/09/espace-membre.michaelkihl.fr-tout-ce-que-vous-devez-savoir-sur-buddyboss.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
964;tout-ce-que-vous-devez-savoir-sur-boddyboss-espace-membre.michaelkihl.fr;tout-ce-que-vous-devez-savoir-sur-BuddyBoss-espace-membre.michaelkihl.jpg;image/jpeg;1024;512;127;2020-10-10;Tout ce que vous devez savoir sur BuddyBoss;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;Découvrez tout ce que vous devez savoir sur BuddyBoss, une plateforme qui vous permettra de créer un site communautaire rapidement.;738;https://schoolswp.com/wp-content/uploads/2020/09/tout-ce-que-vous-devez-savoir-sur-BuddyBoss-espace-membre.michaelkihl.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
957;tout-ce-que-vous-devez-savoir-sur-buddyboss-michaelkihl.fr;BB_Logos_Colored.png;image/png;1852;462;35;2020-10-10;Tout ce que vous devez savoir sur BuddyBoss;Présentation du célèbre plugin Wordpress Buddyboss pour créer une communauté;"This image shows the official logo of BuddyBoss. It illustrates the schoolsWP article ""Tout ce que vous devez savoir sur BuddyBoss"".";738;https://schoolswp.com/wp-content/uploads/2020/09/BB_Logos_Colored.png;;738;Actif (dans contenu);30;25;25;20;100;Excellent;OK
950;ClickFunnels – Entonnoirs de vente SaaS efficaces;logo-clickfunnels-michaelkihl.fr_.png;image/png;1280;502;149;2020-10-10;Logo ClickFunnels dans navigateur, entonnoirs de vente SaaS;Logo ClickFunnels affiché dans un navigateur, illustrant une solution SaaS pour entonnoirs de vente performants.;Ce logo représente ClickFunnels dans une fenêtre de navigateur, symbolisant une plateforme SaaS conçue pour simplifier la création d’entonnoirs de ven;631;https://schoolswp.com/wp-content/uploads/2020/07/logo-clickfunnels-michaelkihl.fr_.png;;631;Actif (dans contenu);30;25;25;20;100;Excellent;OK
942;Elementor – Logo officiel dégradé violet et rouge;elementor-logo-gradient-michaelkihl.fr_.png;image/png;2286;760;131;2020-10-10;Logo Elementor avec dégradé violet et rouge et typographie manuscrite;Logo officiel d’Elementor, constructeur de pages WordPress populaire avec design en dégradé moderne.;Ce visuel représente le logo officiel du plugin Elementor, un des constructeurs de pages les plus utilisés sur WordPress. Le design en dégradé violet-;895;https://schoolswp.com/wp-content/uploads/2020/10/elementor-logo-gradient-michaelkihl.fr_.png;;895;Actif (dans contenu);30;25;25;20;100;Excellent;OK
937;pourquoi-utiliser-Wordpress-Multisite-michaelkihl.fr_;pourquoi-utiliser-Wordpress-Multisite-michaelkihl.fr_.png;image/png;2000;680;41;2020-10-09;pourquoi-utiliser-wordpress-multisite-michaelkihl.fr;logo du célèbre CMS Wordpress;logo du célèbre CMS Wordpress;933;https://schoolswp.com/wp-content/uploads/2020/10/pourquoi-utiliser-Wordpress-Multisite-michaelkihl.fr_.png;;;Attache mais non utilise;30;25;20;15;90;Excellent;OK
882;tarification-divitoolbox-michaelkihl.fr;tarifs-divitoolbox-michaelkihl.fr_.jpg;image/jpeg;1920;839;95;2020-09-28;Tableau tarifs pour le plugin DiviToolbox;Capture d'écran du tableau de présentation des prix pour le plugin DiviToolbox de chez DiviLover;Capture d'écran du tableau de présentation des prix pour le plugin DiviToolbox de chez DiviLover;617;https://schoolswp.com/wp-content/uploads/2020/06/tarifs-divitoolbox-michaelkihl.fr_.jpg;;617;Actif (dans contenu);30;25;25;20;100;Excellent;OK
880;quest-ce-que-le-plugin-Divi-BodyCommerce-michaelkihl.fr;quest-ce-que-le-plugin-Divi-BodyCommerce-michaelkihl.fr_-1.png;image/png;1080;399;27;2020-09-28;Qu’est-ce que le plugin Divi BodyCommerce;Logo de l'entreprise Divi Engine qui développe le plugin Divi Bodycommerce;Logo de l'entreprise Divi Engine qui développe le plugin Divi Bodycommerce;755;https://schoolswp.com/wp-content/uploads/2020/09/quest-ce-que-le-plugin-Divi-BodyCommerce-michaelkihl.fr_-1.png;;6184;Actif (dans contenu);30;25;25;20;100;Excellent;OK
870;CartFlows – logo plugin tunnel de vente WordPress;cart-flow-logo-1.png;image/png;800;144;13;2020-09-24;CartFlows logo orange avec icône de chariot stylisé, design WordPress/WooCommerce.;Logo officiel de CartFlows, le plugin WordPress/WooCommerce pour créer des tunnels de vente et optimiser le checkout.;Ce logo représente l’identité visuelle de CartFlows, un plugin populaire pour WordPress et WooCommerce. Il met en avant la symbolique du chariot (e-co;767;https://schoolswp.com/wp-content/uploads/2020/09/cart-flow-logo-1.png;;767;Actif (dans contenu);30;25;25;20;100;Excellent;OK
853;logo_systemeio-michaelkihl.fr;logo_systemeio-michaelkihl.fr_.png;image/png;747;166;13;2020-09-17;logo systemeio;Avec systemeio tu vas pouvoir créer des tunnels de vente;Avec systemeio tu vas pouvoir créer des tunnels de vente;614;https://schoolswp.com/wp-content/uploads/2020/06/logo_systemeio-michaelkihl.fr_.png;3179;614, 1794980;Actif (featured + contenu);25;25;25;20;95;Excellent;OK
850;toolbox_logo-michaelkihl.fr;toolbox_logo-michaelkihl.fr_.png;image/png;1030;140;11;2020-09-17;logo plugin divitoolbox wordpress;Le plugin Divitoolbox permet de créer des animations sans connaître le code.;Le plugin Divitoolbox permet de créer des animations sans connaître le code.;617;https://schoolswp.com/wp-content/uploads/2020/06/toolbox_logo-michaelkihl.fr_.png;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
806;garantie-satisfaction-résultat-30-jours-michaelkihl.fr;garantie-satisfaction-resultat-30-jours-michaellkihl.fr_.png;image/png;480;459;34;2020-09-11;badge garantie 30 jours;Badge de confiance garantie 30 jours 100% de satisfaction;"This image shows an illustration of Garantie Satisfaction Resultat 30 Jours Michaellkihl.Fr. It illustrates the schoolsWP article ""Paiement"".";789;https://schoolswp.com/wp-content/uploads/2020/09/garantie-satisfaction-resultat-30-jours-michaellkihl.fr_.png;;;Attache mais non utilise;25;25;25;20;95;Excellent;OK
798;icone-securite-michaelkihl.fr;secure-1.png;image/png;96;128;0;2020-09-11;Icône cadenas badge de confiance;Icône cadenas;Icône cadenas;0;https://schoolswp.com/wp-content/uploads/2020/09/secure-1.png;;;ORPHELIN;30;25;20;15;90;Excellent;Verifier puis supprimer
797;icone-garantie-michaelkihl.fr.png;guarantee-1.png;image/png;128;123;1;2020-09-11;Icône de garantie badge de confiance;Icône de garantie;Icône de garantie;0;https://schoolswp.com/wp-content/uploads/2020/09/guarantee-1.png;;;ORPHELIN;30;25;20;15;90;Excellent;Verifier puis supprimer
